cID,compID,Year,Brand,Model,Lap Time I,RC I,Tire II,Lap Time II,RC II,Tire III,Lap Time III,RC III,Country,MSRP (2022 USD),WHP,WTQ,Weight,P/W (hp/t),Layout,Trans,Rating,DR,_HD,Author,Source,Comments / Other Times,,,,,,,,,,
891,82,2008,Mercedes-Benz,AMG C63 (W204),1:07.373,0,,,,,,,Germany,,374,498,1809,206.7440575,FR,AT,,4,L,Mercedes,irl,,,,,,,,,,,
892,82,2012,Mercedes-Benz,AMG C63 (W204),1:07.112,0,,,,,,,Germany,,408,500,1815,224.7933884,FR,AT,4,4,L,Jandrovi,Youtube,p31 pkg?,,,,,,,,,,
893,0,2012,Mercedes-Benz,AMG C63 Black Series (C204),,,,,,,,,Germany,,447,540,1710,261.4035088,FR,AT,,2,L,BZ Simworks,FB,,,,,,,,,,,
894,0,2016,Mercedes-Benz,AMG C63 S (C205),,,,,,,,,Germany,,486,563,1525,318.6885246,FR,AT,,2,L,TGN,,,,,,,,,,,,
895,0,2017,Mercedes-Benz,AMG C63 S (C205),,,,,,,,,Germany,,448,623,1725,259.7101449,FR,AT,,2,L,MNBA,Patreon,,,,,,,,,,,
896,0,2017,Mercedes-Benz,AMG C63 S (C205),,,,,,,,,Germany,,448,614,1725,259.7101449,FR,AT,,2,L,MNBA (u. GSM),link,,,,,,,,,,,
897,0,2003,Mercedes-Benz,AMG CLK55 (W/A 209),,,,,,,,,Germany,,338,368,1545,218.7702265,FR,AT,,2,L,?,link,,,,,,,,,,,
898,0,2005,Mercedes-Benz,AMG CLK55 (W/A 209),,,,,,,,,Germany,,312,444,1640,190.2439024,FR,AT,,2,L,M. Kass/ B. Gili,link,,,,,,,,,,,
899,0,2005,Mercedes-Benz,AMG CLK63 Black Series,,,,,,,,,Germany,,447,540,1640,272.5609756,FR,AT,,2,L,MNBA,link,,,,,,,,,,,
900,0,1968,Mercedes-Benz,300 SEL 6.3 (W109),,,,,,,,,Germany,,232,465,1765,131.4447592,FR,,,4,L,Dmitrii,link,,,,,,,,,,,
901,0,1990,Mercedes-Benz,560 SEC AMG 6.0,,,,,,,,,Germany,,347,385,2177,159.393661,FR,AT,,2,L,?,link,,,,,,,,,,,
902,0,1988,Mercedes-Benz,"AMG 300 CE 6.0 ""Hammer"" (W124)",,,,,,,,,Germany,,394,480,1685,233.8278932,FR,AT,,2,L,Kursat erdogan,link,,,,,,,,,,,
903,0,1990,Mercedes-Benz,"AMG 300 CE 6.0 ""Hammer"" (W124)",,,,,,,,,Germany,,331,492,1685,196.4391691,FR,AT,,4,L,UK Garridge,Patreon,,,,,,,,,,,
904,0,1990,Mercedes-Benz,500E,1:12.60,0,,,,,,,Germany,,354,369,1759,201.2507106,FR,AT,,4,L,Mercedes,irl,,,,,,,,,,,
905,0,1995,Mercedes-Benz,E320 (W210),1:13.700,0,,,,,,,Germany,,180,261,1500,120,FR,AT,,4,L,Mercedes,irl,,,,,,,,,,,
906,0,2002,Mercedes-Benz,E500 (W211),1:10.840,0,,,,,,,Germany,,252,389,1712,147.1962617,FR,AT,,4,R,Mercedes,irl,,,,,,,,,,,
907,0,2006,Mercedes-Benz,AMG E63 (W211),,,,,,,,,Germany,,505,628,1840,274.4565217,FR,AT,,4,L,DJP,link,hp too high,,,,,,,,,,
908,0,2009,Mercedes-Benz,AMG E63 (W212),1:06.502,0,,,,,,,Germany,,454,645,1848,245.6709957,FR,AT,,4,L,Mercedes,irl,,,,,,,,,,,
909,0,2013,Mercedes-Benz,AMG E63 S (W212),,,,,,,,,Germany,,470,651,1845,254.7425474,FR,AT,,4,L,MNBA,Patreon,,,,,,,,,,,
910,0,2013,Mercedes-Benz,AMG E63 S 4matic (W212),,,,,,,,,Germany,,470,651,1845,254.7425474,F4,AT,,4,L,MNBA,Patreon,,,,,,,,,,,
911,0,2018,Mercedes-Benz,AMG E63 S (W213),,,,,,,,,Germany,,588,826,2555,230.1369863,FR,AT,,4,L,MNBA,Patreon,,,,,,,,,,,
912,0,2019,Mercedes-Benz,AMG E63 S Wagon (W213),,,,,,,,,Germany,,525,738,2033,258.2390556,FR,AT,,4,L,Forcefulodin,link,slightly too much power,,,,,,,,,,
913,0,1992,Mercedes-Benz,S500 SEL (W140),,,,,,,,,Germany,,254,374,1582,160.5562579,FR,AT,,4,L,TommyBoyZ,link,,,,,,,,,,,
914,0,1995,Mercedes-Benz,600L 7.0 AMG,,,,,,,,,Germany,,494,720,2230,221.5246637,FR,MT,,4,L,CsaWee & Sapsan,link,slightly too much power (~10-15%),,,,,,,,,,
915,0,2001,Mercedes-Benz,S320 CDI (W220),,,,,,,,,Germany,,203,257,1583,128.2375237,FR,MT,,3,L,TommyBoyZ,link,Tommy W220 S classes are too light by ~200-300 kg,,,,,,,,,,
916,0,2001,Mercedes-Benz,S500 (W220),,,,,,,,,Germany,,254,374,1582,160.5562579,FR,MT,,4,L,TommyBoyZ,link,,,,,,,,,,,
917,0,2002,Mercedes-Benz,AMG S63 V12 (W220),,,,,,,,,Germany,,494,720,1583,312.065698,FR,MT,,5,L,TommyBoyZ,link,,,,,,,,,,,
918,0,2013,Mercedes-Benz,S500 4matic (W221),,,,,,,,,Germany,,380,609,2075,183.1325301,F4,AT,,4,L,Fazani,link,,,,,,,,,,,
919,0,2013,Mercedes-Benz,AMG S63 (W221),,,,,,,,,Germany,,473,589,2150,220,FR,AT,,4,L,Fazani,link,,,,,,,,,,,
920,0,2013,Mercedes-Benz,AMG S65 (W221),,,,,,,,,Germany,,550,870,2180,252.293578,FR,AT,,4,L,Fazani,link,,,,,,,,,,,
921,0,2013,Mercedes-Benz,S650 Maybach (W222),,,,,,,,,Germany,,550,870,2295,239.6514161,FR,AT,,4,L,Fazani,link,,,,,,,,,,,
922,0,2018,Mercedes-Benz,AMG S65 4matic (W222),,,,,,,,,Germany,,542,929,2070,261.8357488,F4,AT,,4,L,Forcefulodin,link,,,,,,,,,,,
923,0,2018,Mercedes-Benz,AMG S63 Coupe (C217),,,,,,,,,Germany,,549,783,2015,272.4565757,F4,AT,,2,L,CArL.,link,,,,,,,,,,,
924,0,2017,Mercedes-Benz,AMG S65 Coupe,1:07.158,0,,,,,,,Germany,,537,886,2195,244.6469248,FR,AT,,2,L,Mercedes,irl,,,,,,,,,,,
925,0,2021,Mercedes-Benz,S580 4matic (W223),,,,,,,,,Germany,"$125,050.00 ",437,610,2020,216.3366337,F4,AT,,4,L,Binary Motors,patreon,,,,,,,,,,,
926,0,2022,Mercedes-Benz,Maybach S 680 4MATIC,,,,,,,,,Germany,"$229,000.00 ",505,711,2170,232.718894,F4,AT,,4,L,Tachibana,,,,,,,,,,,,
927,0,2022,Mercedes-Benz,EQS 580,,,,,,,,,Germany,"$127,100.00 ",449,503,2585,173.6943907,E4,AT,,4,L,?,link,,,,,,,,,,,
928,0,2012,Mercedes-Benz,AMG CLS63 S (C218),,,,,,,,,Germany,"$135,015.98 ",509,695,1945,261.6966581,FR,AT,,4,L,Fazani,link,,,,,,,,,,,
929,0,2015,Mercedes-Benz,AMG CLS63 S (C218),,,,,,,,,Germany,"$135,015.98 ",509,695,1885,270.0265252,FR,AT,,5,L,MoulagaZzZ,link,,,,,,,,,,,
930,0,2018,Mercedes-Benz,AMG GT63 S,,,,,,,,,Germany,,638,900,2015,316.6253102,F4,AT,,5,L,MNBA,Patreon,,,,,,,,,,,
931,0,2020,Mercedes-Benz,GLE450,,2,,,,,,,Germany,"$67,500.00 ",379,501,2405,157.5883576,F4,AT,,5,L,PTT Mods,patreon,power/tq too high,,,,,,,,,,
932,0,2020,Mercedes-Benz,AMG GLE63 S,,,,,,,,,Germany,"$120,000.00 ",535,740,2225,240.4494382,F4,AT,,5,L,Fazani,link,,,,,,,,,,,
933,0,2015,Mercedes-Benz,AMG GLS63,,,,,,,,,Germany,,514,743,2235,229.9776286,F4,AT,,5,L,?,link,,,,,,,,,,,
934,0,2019,Mercedes-Benz,AMG G63,,,,,,,,,Germany,,486,510,1925,252.4675325,F4,AT,,5,L,B. Gili,link,we got the black series g63 over here being 700 kg lighter lol,,,,,,,,,,
935,0,2016,Mercedes-Benz,AMG G63 6x6,,,,,,,,,Germany,,563,760,2900,194.137931,F6,AT,,4,L,PTT Mods,Patreon,lol,,,,,,,,,,
936,0,1955,Mercedes-Benz,300SL,,,,,,,,,Germany,,184,238,1160,158.6206897,FR,MT,,2,L,MNBA,Patreon,,,,,,,,,,,
937,0,1994,Mercedes-Benz,AMG SL600 (R129),,,,,,,,,Germany,,402,535,1905,211.023622,FR,MT,,2,L,SELEXYS,link,power,,,,,,,,,,
938,83,2006,Mercedes-Benz,AMG SL55 (R230),1:08.300,0,,,,,,,Germany,"$188,150.66 ",445,685,1985,224.1813602,FR,AT,,2,L,Mercedes,irl,,,,,,,,,,,
939,83,2006,Mercedes-Benz,AMG SL55 (R230),1:08.305,0,SM,1:07.015,1,,,,Germany,"$188,150.66 ",487,571,1855,262.5336927,FR,AT,3,2,L,Raven Maid,link,"optimistic power pessimistic torque, unstable under braking which doesnt feel right given the car",,,,,,,,,,
940,0,2004,Mercedes-Benz,AMG SL65 (R230),,,,,,,,,Germany,"$278,450.11 ",618,950,2015,306.6997519,FR,AT,,2,L,PedroBLR,link,too much pow,,,,,,,,,,
941,0,2006,Mercedes-Benz,AMG SL65 Black Series (R230),,,,,,,,,Germany,,585,665,1870,312.8342246,FR,AT,,2,L,Assettodrive,link,,,,,,,,,,,
942,0,2008,Mercedes-Benz,AMG SL63 (R230),1:14.442,-1,,,,,,,Germany,,451,548,1895,237.994723,FR,AT,,2,L,Mercedes,irl,,,,,,,,,,,
943,0,2004,Mercedes-Benz,SLK350 (R171),1:10.440,0,,,,,,,Germany,"$69,627.10 ",227,298,1488,152.5537634,FR,MT,,2,L,Mercedes,irl,,,,,,,,,,,
944,0,2006,Mercedes-Benz,AMG SLK55 (R171),1:07.45,0,,,,,,,Germany,,280,374,1495,187.2909699,FR,AT,,2,L,Mercedes,irl,,,,,,,,,,,
945,0,2015,Mercedes-Benz,AMG SLK55 (R172),,,,,,,,,Germany,,422,416,1535,274.9185668,FR,AT,,2,L,Markos Kass,link,,,,,,,,,,,
946,0,2004,Mercedes-Benz,Mclaren SLR,,,,,,,,,Germany,,519,655,1768,293.5520362,FR,AT,,2,L,Tidy,link,power and torque too low,,,,,,,,,,
947,0,2004,Mercedes-Benz,Mclaren SLR,,,,,,,,,Germany,,581,724,1770,328.2485876,FR,AT,,2,L,Jandrovi,Youtube,,,,,,,,,,,
948,0,2009,Mercedes-Benz,SLR Stirling Moss,,,,,,,,,Germany,"$1,364,127.56 ",536,678,1724,310.9048724,FR,AT,,2,L,101Creative,Patreon,,,,,,,,,,,
949,0,2009,Mercedes-Benz,SLS AMG,,,,,,,,,Germany,,501,571,1620,309.2592593,FR,AT,,2,L,Kunos,AC,,,,,,,,,,,
950,0,2013,Mercedes-Benz,SLS AMG Black Series,,,,,,,,,Germany,,534,552,1475,362.0338983,FR,AT,,2,L,"Sylana, UolterUait, MrB00 & dragster666",link,,,,,,,,,,,
951,0,2015,Mercedes-Benz,AMG GT,1:03.90,0,,,,,,,Germany,,401,488,1635,245.2599388,FR,AT,,2,L,Mercedes,irl,,,,,,,,,,,
952,0,2015,Mercedes-Benz,AMG GT S,1:01.609,3,MPSC2R,1:00.241,3,,,,Germany,"$161,535.67 ",448,568,1570,285.3503185,FR,AT,2,2,L,MNBA,Patreon,tires way too much grip and car physics feels wrong,,,,,,,,,,
953,0,2020,Mercedes-Benz,AMG GT S Roadster,,,,,,,,,Germany,,484,593,1595,303.4482759,FR,AT,,2,L,?,link,,,,,,,,,,,
954,84,2020,Mercedes-Benz,AMG GT R,1:00.73,0,,,,,,,Germany,,520,631,1635,318.0428135,FR,AT,,2,L,Mercedes,irl,,,,,,,,,,,
955,84,2017,Mercedes-Benz,AMG GT R,0:59.547,0,,,,,,,Germany,,523,612,1555,336.3344051,FR,AT,4.5,2,L,Jandrovi,Youtube,"ffb is a little weird on the straights but thats likely due to my setup, very characterful car to push hard",,,,,,,,,,
956,0,2020,Mercedes-Benz,AMG GT Black Series,,,,,,,,,Germany,,644,707,1540,418.1818182,FR,AT,,2,L,MNBA,Patreon,,,,,,,,,,,
957,0,1998,Mercedes-Benz,CLK GTR,,,,,,,,,Germany,,531,682,1365,389.010989,MR,AT,,2,L,101Creative,Patreon,,,,,,,,,,,
958,0,2021,Mercedes-Benz,AMG One,,,,,,,,,Germany,,650,567,1282,507.0202808,MR,AT,,2,L,MNBA,Patreon, Version 0.92,,,,,,,,,,
959,85,2004,Mini,Cooper S (R53),1:13.199,0,,,,,,,Germany,"$31,770.65 ",148,183,1115,132.735426,FF,MT,,3,R,Mini,irl,,,,,,,,,,,
960,85,2003,Mini,Cooper S (R53),1:14.376,0,,,,,,,Germany,"$31,770.65 ",140,183,1230,113.8211382,FF,MT,3.5,3,L,101Creative,Patreon,feels slightly and is slightly too heavy,,,,,,,,,,
961,0,2006,Mini,Cooper S (R56),1:11.24,0,,,,,,,Germany,"$31,718.90 ",170,250,1207,140.8450704,FF,MT,,3,R,Mini,irl,,,,,,,,,,,
962,0,2010,Mini,Cooper S (R56),1:11.576,0,,,,,,,Germany,"$31,718.90 ",175,244,1200,145.8333333,FF,MT,,3,R,Mini,irl,,,,,,,,,,,
963,86,2008,Mini,Cooper S JCW (R56),1:09.768,0,,,,,,,Germany,"$40,098.59 ",190,281,1155,164.5021645,FF,MT,,3,R,Mini,irl,,,,,,,,,,,
964,86,2009,Mini,Cooper S JCW (R56),1:09.372,0,,,,,,,Germany,"$40,098.59 ",184,244,1220,150.8196721,FF,MT,3.5,3,L,Wack,link,could b too light,,,,,,,,,,
965,0,2013,Mini,Cooper S JCW (R56),,,,,,,,,Germany,"$40,098.59 ",189,251,1220,154.9180328,FF,MT,,3,L,101Creative,Patreon,could b too light,,,,,,,,,,
966,0,2014,Mini,Cooper S (F56),1:12.106,0,,,,,,,Germany,"$30,095.00 ",199,305,1272,156.4465409,FF,MT,,3,R,Mini,irl,,,,,,,,,,,
967,0,2016,Mini,Cooper S (F56),,,,,,,,,Germany,"$30,095.00 ",228,300,1390,164.028777,FF,AT,,3,L,TGN,Patreon,hp too high,,,,,,,,,,
968,0,2016,Mini,Cooper S JCW Cab (F56),,,,,,,,,Germany,"$45,895.00 ",205,270,1390,147.4820144,FF,AT,,3,L,TGN,Patreon,,,,,,,,,,,
969,0,2020,Mini,Cooper JCW GP (F56),,,,,,,,,Germany,"$50,771.46 ",328,431,1085,302.3041475,FF,AT,,3,L,TGN,Patreon,hp way too high + too light,,,,,,,,,,
970,0,2019,Mini,Countryman JCW,,1,,,,,,,Germany,"$42,350.00 ",302,450,1600,188.75,F4,AT,,5,L,PTT Mods,Patreon,hp way too high,,,,,,,,,,
971,0,1991,Mitsubishi,Mirage Super R,1:20.030,0,,,,,,,Japan,"$24,101.22 ",121,127,1080,112.037037,FF,MT,,3,R,Mitsubishi,irl,,,,,,,,,,,
972,0,1992,Mitsubishi,Mirage Cyborg,1:12.600,0,,,,,,,Japan,"$31,808.27 ",147,142,1040,141.3461538,FF,MT,,3,R,Mitsubishi,irl,,,,,,,,,,,
973,0,2008,Mitsubishi,Colt Ralliart Version-R Special,1:11.119,0,,,,,,,Japan,"$30,001.29 ",140,186,1110,126.1261261,FF,MT,,5,R,Mitsubishi,irl,,,,,,,,,,,
974,0,1996,Mitsubishi,Diamante 3000 V6,1:16.810,0,,,,,,,Japan,"$54,156.39 ",224,250,1510,148.3443709,FF,AT,,4,R,Mitsubishi,irl,,,,,,,,,,,
975,87,1988,Mitsubishi,Galant VR-4,1:14.80,0,,,,,,,Japan,"$52,610.13 ",190,235,1380,137.6811594,F4,MT,,4,R,Mitsubishi,irl,,,,,,,,,,,
976,87,1987,Mitsubishi,Galant VR-4 E39A,1:10.616,3,,,,,,,Japan,"$52,610.13 ",202,294,1370,147.4452555,F4,MT,2,4,B,Bruce K.,link,,,,,,,,,,,
977,0,1991,Mitsubishi,Lancer GSR,1:14.000,0,,,,,,,Japan,"$33,004.05 ",154,216,1150,133.9130435,F4,MT,,4,R,Mitsubishi,irl,,,,,,,,,,,
978,88,1992,Mitsubishi,Lancer Evo I GSR,1:12.000,0,,,,,,,Japan,"$46,816.16 ",192,237,1240,154.8387097,F4,MT,,4,R,Mitsubishi,irl,,,,,,,,,,,
979,88,1992,Mitsubishi,Lancer Evo I GSR,1:06.954,2,HR,1:05.127,3,,,,Japan,"$46,817.16 ",246,308,1240,198.3870968,F4,MT,3,4,R,Armgarage,link,"optimistic power and torque, too much grip for 1992",,,,,,,,,,
980,0,1994,Mitsubishi,Lancer Evo II RS,1:07.63,0,,,,,,,Japan,"$45,262.92 ",205,246,1180,173.7288136,F4,MT,,4,R,Mitsubishi,irl,,,,,,,,,,,
981,0,1994,Mitsubishi,Lancer Evo II GSR,,,,,,,,,Japan,"$55,930.44 ",246,323,1240,198.3870968,F4,MT,,4,R,Armgarage,link,optimistic power and torque,,,,,,,,,,
982,0,1995,Mitsubishi,Lancer Evo III GSR,1:07.35,0,,,,,,,Japan,"$60,631.99 ",223,258,1259,177.1247021,F4,MT,,4,R,Mitsubishi,irl,,,,,,,,,,,
983,89,1998,Mitsubishi,Lancer Evo IV GSR,1:07.38,0,,,,,,,Japan,"$51,777.14 ",220,283,1352,162.7218935,F4,MT,,4,R,Mitsubishi,irl,,,,,,,,,,,
984,89,1996,Mitsubishi,Lancer Evolution IV GSR,1:09.432,0,SM,1:08.370,0,,,,Japan,"$51,777.14 ",228,300,1350,168.8888889,F4,MT,3.5,4,R,Esprit3095,link,,,,,,,,,,,
985,89,1996,Mitsubishi,Lancer Evolution IV GSR,1:08.792,0,SM,1:07.109,0,,,,Japan,"$51,777.14 ",228,292,1350,168.8888889,F4,MT,3.5,4,R,Sam S.,link,,,,,,,,,,,
986,0,1998,Mitsubishi,Lancer Evo V RS,1:04.690,0,,,,,,,Japan,"$35,607.06 ",226,312,1260,179.3650794,F4,MT,,4,R,Mitsubishi,irl,,,,,,,,,,,
987,90,1999,Mitsubishi,Lancer Evo V GSR,1:04.65,0,,,,,,,Japan,"$44,514.21 ",226,312,1338,168.9088191,F4,MT,,4,R,Mitsubishi,irl,,,,,,,,,,,
988,90,1998,Mitsubishi,Lancer Evolution V GSR,1:07.282,1,SM,1:06.082,2,,,,Japan,"$44,514.21 ",239,324,1360,175.7352941,F4,MT,,4,R,Kubus,link,,,,,,,,,,,
989,91,1999,Mitsubishi,Lancer Evo VI GSR,1:05.15,0,,,,,,,Japan,"$50,491.04 ",218,300,1375,158.5454545,F4,MT,,4,R,Mitsubishi,irl,,,,,,,,,,,
990,91,1999,Mitsubishi,Lancer Evolution VI GSR,,,,,,,,,Japan,"$50,491.04 ",227,307,1350,168.1481481,F4,MT,,4,R,Sam S.,link,,,,,,,,,,,
991,0,1999,Mitsubishi,Lancer Evolution VI GSR TM Ed.,,,,,,,,,Japan,"$49,600.24 ",227,307,1350,168.1481481,F4,MT,,4,R,Sam S.,link,,,,,,,,,,,
992,92,2002,Mitsubishi,Lancer Evo VII GSR,1:04.93,0,,,,,,,Japan,"$40,942.07 ",230,291,1435,160.2787456,F4,MT,,4,R,Mitsubishi,irl,,,,,,,,,,,
993,92,2002,Mitsubishi,Lancer Evo VII GSR,,,,,,,,,Japan,"$40,942.07 ",236,319,1455,162.1993127,F4,MT,,4,R,Armgarage,link,,,,,,,,,,,
994,0,2003,Mitsubishi,Lancer Evo VIII RS ,1:04.15,0,,,,,,,Japan,"$43,327.38 ",234,317,1375,170.1818182,F4,MT,,4,R,Mitsubishi,irl,,,,,,,,,,,
995,0,2004,Mitsubishi,Lancer Evolution VIII GSR MR,,,,,,,,,Japan,"$50,040.97 ",236,319,1455,162.1993127,F4,MT,,4,R,Sam S.,link,,,,,,,,,,,
996,0,2005,Mitsubishi,Lancer Evolution VIII GSR MR,,,,,,,,,Japan,"$50,040.97 ",236,319,1455,162.1993127,F4,MT,,4,R,Jerry Wei,Patreon,,,,,,,,,,,
997,93,2006,Mitsubishi,Lancer Evo IX GSR,1:05.53,0,,,,,,,Japan,"$44,675.02 ",265,324,1485,178.4511785,F4,MT,,4,R,Mitsubishi,irl,,,,,,,,,,,
998,93,2006,Mitsubishi,Lancer Evolution IX GSR,,,,,,,,,Japan,"$44,675.02 ",227,330,1410,160.9929078,F4,MT,,4,R,Sam S.,link,,,,,,,,,,,
999,0,2006,Mitsubishi,Lancer Evolution IX FQ-360,,,,,,,,,Japan,"$94,832.97 ",314,432,1420,221.1267606,F4,MT,,4,R,Assetto Garage updated by TheFerrariGuy,link,,,,,,,,,,,
1000,94,2009,Mitsubishi,Lancer Evo X ,1:06.125,0,,,,,,,Japan,"$45,576.18 ",237,344,1485,159.5959596,F4,MT,,4,R,Mitsubishi,irl,,,,,,,,,,,
1001,94,2009,Mitsubishi,Lancer Evo X,1:06.815,0,,,,,,,Japan,"$45,576.18 ",256,346,1695,151.0324484,F4,AT,3.5,4,R,101Creative,link,,,,,,,,,,,
1002,0,2009,Mitsubishi,Lancer Evolution X GSR FQ-360,,,,,,,,,Japan (UK),"$85,667.21 ",312,433,1560,200,F4,AT,,4,R,JakubP,link,,,,,,,,,,,
1003,0,2009,Mitsubishi,Lancer Evolution X GSR FQ-400,,,,,,,,,Japan (UK),"$106,947.60 ",354,428,1560,226.9230769,F4,MT,,4,R,101Creative,link,,,,,,,,,,,
1004,0,1988,Mitsubishi,Starion 2000 GSR-VR,,,,,,,,,Japan (USDM),"$49,457.10 ",177,319,1338,132.2869955,FR,MT,,2,L,Nabaoui (u. BM),link,,,,,,,,,,,
1005,95,1994,Mitsubishi,FTO GPX,1:11.10,0,,,,,,,Japan,"$38,351.34 ",165,170,1190,138.6554622,FF,MT,,2,R,Mitsubishi,irl,,,,,,,,,,,
1006,95,2000,Mitsubishi,FTO,,,,,,,,,Japan,"$38,351.34 ",172,174,1170,147.008547,FF,MT,,2,R,Wolf24,link,,,,,,,,,,,
1007,0,1990,Mitsubishi,GTO TT,,,,,,,,,Japan,"$61,536.09 ",282,407,1730,163.0057803,F4,MT,,2,R,Wack,link,whp/wtq is optimistic,,,,,,,,,,
1008,0,1991,Mitsubishi,GTO TT,1:06.548,2,,,,,,,Japan,"$61,536.09 ",284,347,1700,167.0588235,F4,MT,3.5,2,R,990,link,"whp is optimistic, tires are anachronistic but good vis model",,,,,,,,,,
1009,96,1994,Mitsubishi,GTO MR,1:07.36,0,,,,,,,Japan,"$77,052.21 ",236,264,1650,143.030303,F4,MT,,2,R,Mitsubishi,irl,,,,,,,,,,,
1010,96,1997,Mitsubishi,GTO,1:12.985,0,ST,1:10.022,0,SM,1:08.522,0,Japan,"$47,769.45 ",241,371,1710,140.9356725,F4,MT,2.5,2,R,Wack/Jerry Wei/ BM,Patreon,ffb experience was extremely poor,,,,,,,,,,
1011,0,1998,Mitsubishi,3000GT,,,,,,,,,Japan (USDM),"$78,346.04 ",312,370,1730,180.3468208,F4,MT,,2,L,Uncle M,link,very optimistic whp even for us spec,,,,,,,,,,
1012,0,1995,Mitsubishi,Eclipse GSX,,,,,,,,,Japan (USDM),,183,252,1432,127.7932961,F4,MT,,3,L,MNBA,Patreon,,,,,,,,,,,
1013,0,2006,Mitsubishi,Eclipse GT,,,,,,,,,Japan (USDM),"$35,056.28 ",216,263,1574,137.2299873,FF,MT,,3,L,PedroBLR,link,,,,,,,,,,,
1014,0,2011,Morgan,3 Wheeler,,,,,,,,,Britain,"$58,547.04 ",101,158,575,175.6521739,FR,MT,,0,R,"Dmitrii A, Maarten, x4fab",link,,,,,,,,,,,
1015,0,2011,Morgan,Aero SuperSports,,,,,,,,,Britain,"$240,693.38 ",323,441,1255,257.3705179,FR,MT,,2,L,?,link,,,,,,,,,,,
1016,0,2016,NIO,EP9,0:56.515,0,,,,,,,China,"$1,480,000.00 ",1081,1680,1735,623.054755,F4,AT,4,2,L,LRAC,link,accuracy unverified but doesn’t seem unbelievablle,,,,,,,,,,
1017,0,1969,Nissan,Fairlady Z (S30),,,,,,,,,Japan,"$28,117.29 ",131,160,1125,116.4444444,FR,MT,,2,R,Switchpro3,link,,,,,,,,,,,
1018,0,1969,Nissan,Fairlady Z 432 (S30),,,,,,,,,Japan,"$40,923.97 ",157,178,1040,150.9615385,FR,MT,,2,R,?,link,,,,,,,,,,,
1019,0,1987,Nissan,Fairlady Z / 300ZX (Z31),,,,,,,,,Japan,"$52,669.60 ",229,313,1400,163.5714286,FR,MT,,3,R,ACR,link,hp/tq too high,,,,,,,,,,
1020,0,1989,Nissan,300ZX (Z32),1:15.789,0,,,,,,,Japan,"$59,834.72 ",188,225,1460,128.7671233,FR,MT,,2,R,Nissan,irl,,,,,,,,,,,
1021,97,1990,Nissan,300ZX Turbo (Z32),1:11.42,0,,,,,,,Japan,"$71,620.16 ",247,355,1602,154.1822722,FR,MT,,2,R,Nissan,irl,,,,,,,,,,,
1022,97,1994,Nissan,Fairlady Z TT (Z32),1:11.196,0,,,,,,,Japan,"$71,620.16 ",261,333,1510,172.8476821,FR,MT,5,3,R,Darek,link,very realistic and enjoyable z experience ,,,,,,,,,,
1023,0,1994,Nissan,300ZX Conv. (Z32),1:13.010,0,,,,,,,Japan,"$77,572.29 ",247,355,1564,157.9283887,FR,MT,,2,R,Nissan,irl,,,,,,,,,,,
1024,0,1994,Nissan,Fairlady Z TT 2+2 (Z32),1:11.987,0,,,,,,,Japan,"$70,998.97 ",261,333,1625,160.6153846,FR,MT,5,3,R,Darek,link,,,,,,,,,,,
1025,98,2003,Nissan,350Z Roadster (Z33),1:08.940,0,,,,,,,Japan,"$51,059.72 ",232,308,1635,141.8960245,FR,MT,,2,R,Nissan,irl,,,,,,,,,,,
1026,98,2005,Nissan,Fairlady Z Roadster (Z33),,,,,,,,,Japan,"$51,059.72 ",271,369,1590,170.4402516,FR,MT,,3,R,Jaskier,link,optimistic power and torque,,,,,,,,,,
1027,99,2007,Nissan,350Z (Z33),1:07.87,0,,,,,,,Japan,"$42,640.27 ",232,308,1545,150.1618123,FR,MT,,2,R,Nissan,irl,,,,,,,,,,,
1028,99,2003,Nissan,Fairlady Z (Z33),,,,,,,,,Japan,"$42,640.27 ",235,308,1500,156.6666667,FR,MT,,2,R,WKMOD,link,,,,,,,,,,,
1029,99,2007,Nissan,Fairlady Z (Z33),1:06.509,1,,,,,,,Japan,"$42,640.27 ",262,359,1510,173.5099338,FR,MT,4,2,R,Tidy,link,tires have too much grip for era and bit too much power but its ok theres a waifu w physics hanging on the mirror,,,,,,,,,,
1030,100,2008,Nissan,350Z Nismo (Z33),1:06.663,0,,,,,,,Japan,"$52,617.98 ",268,311,1520,176.3157895,FR,MT,,2,R,Nissan,irl,,,,,,,,,,,
1031,100,2007,Nissan,350Z Nismo (Z33),,,,,,,,,Japan,"$52,617.98 ",295,310,1510,195.3642384,FR,MT,,2,R,Lucas Macedo,Patreon,optimistic hp,,,,,,,,,,
1032,101,2009,Nissan,370Z (Z34),1:06.669,0,,,,,,,Japan,"$41,810.51 ",289,325,1520,190.1315789,FR,MT,,2,R,Nissan,irl,,,,,,,,,,,
1033,101,2020,Nissan,370Z (Z34),,,,,,,,,Japan,"$41,810.51 ",295,310,1525,193.442623,FR,MT,,2,L,BLACK BOLT/ Binary Motors,,,,,,,,,,,,
1034,102,2009,Nissan,370Z Nismo (Z34),1:06.643,0,,,,,,,Japan,"$55,818.49 ",291,336,1500,194,FR,MT,,2,R,Nissan,irl,,,,,,,,,,,
1035,102,2016,Nissan,370Z Nismo (Z34),1:07.997,0,SM,1:06.638,0,,,,Japan,"$55,818.49 ",295,310,1498,196.929239,FR,MT,4,2,L,Kunos,AC (JP),sm tires feel like 2016+ tires but fun and believable representation,,,,,,,,,,
